51,356,4.5,2008-01-01 00:00:00
51,1258,5.0,2008-01-01 00:00:00
51,1959,4.5,2008-01-01 00:00:00
51,2150,5.0,2008-01-01 00:00:00
51,2202,4.0,2008-01-01 00:00:00
51,2710,3.5,2008-01-01 00:00:00
51,3101,4.0,2008-01-01 00:00:00
51,3219,3.5,2008-01-01 00:00:00
51,4361,4.5,2008-01-01 00:00:00
51,4546,4.0,2008-01-01 00:00:00
51,5299,4.5,2008-01-01 00:00:00
51,6993,4.5,2008-01-01 00:00:00
51,8132,2.5,2008-01-01 00:00:00
51,8208,4.0,2008-01-01 00:00:00
51,8464,4.0,2008-01-01 00:00:00
51,8781,5.0,2008-01-01 00:00:00
51,25777,4.5,2008-01-01 00:00:00
51,25856,4.5,2008-01-01 00:00:00
51,25996,4.5,2008-01-01 00:00:00
51,26116,4.0,2008-01-01 00:00:00
51,26491,3.5,2008-01-01 00:00:00
51,31617,4.0,2008-01-01 00:00:00
51,32598,3.5,2008-01-01 00:00:00
51,33237,5.0,2008-01-01 00:00:00
51,34437,3.5,2008-01-01 00:00:00
51,36517,4.5,2008-01-01 00:00:00
51,39292,5.0,2008-01-01 00:00:00
51,39419,2.5,2008-01-01 00:00:00
51,40583,4.5,2008-01-01 00:00:00
51,44694,3.0,2008-01-01 00:00:00
51,45730,3.0,2008-01-01 00:00:00
51,45950,4.5,2008-01-01 00:00:00
51,46578,5.0,2008-01-01 00:00:00
51,47610,4.0,2008-01-01 00:00:00
51,48394,4.0,2008-01-01 00:00:00
51,49932,5.0,2008-01-01 00:00:00
51,50064,4.0,2008-01-01 00:00:00
51,53322,3.0,2008-01-01 00:00:00
124,215,3.0,2008-01-07 00:00:00
124,1202,2.0,2008-01-07 00:00:00
124,1295,4.0,2008-01-07 00:00:00
124,2929,4.0,2008-01-18 00:00:00
190,1028,4.0,2008-01-11 00:00:00
190,1097,3.0,2008-01-11 00:00:00
190,1302,2.5,2008-01-11 00:00:00
190,1682,3.5,2008-01-11 00:00:00
190,3534,1.0,2008-01-05 00:00:00
190,7143,2.5,2008-01-05 00:00:00
190,27706,2.0,2008-01-11 00:00:00
215,4272,4.5,2008-01-16 00:00:00
215,4783,4.5,2008-01-16 00:00:00
215,4967,5.0,2008-01-16 00:00:00
215,5325,4.0,2008-01-16 00:00:00
215,7234,5.0,2008-01-29 00:00:00
215,7382,4.0,2008-01-16 00:00:00
215,7769,4.0,2008-01-16 00:00:00
215,8495,4.0,2008-01-16 00:00:00
215,8930,5.0,2008-01-16 00:00:00
215,32029,4.5,2008-01-21 00:00:00
215,32770,4.0,2008-01-16 00:00:00
215,42418,4.5,2008-01-16 00:00:00
215,47894,5.0,2008-01-16 00:00:00
215,48082,4.0,2008-01-16 00:00:00
215,48304,3.0,2008-01-16 00:00:00
215,48774,5.0,2008-01-16 00:00:00
215,49278,3.5,2008-01-16 00:00:00
215,49530,4.5,2008-01-16 00:00:00
215,49961,5.0,2008-01-16 00:00:00
215,50872,4.0,2008-01-16 00:00:00
215,52042,3.5,2008-01-16 00:00:00
215,52885,4.0,2008-01-16 00:00:00
215,53123,4.5,2008-01-16 00:00:00
215,53460,3.5,2008-01-16 00:00:00
215,53972,4.0,2008-01-16 00:00:00
215,54999,3.5,2008-01-16 00:00:00
215,55118,3.5,2008-01-21 00:00:00
215,55805,4.0,2008-01-16 00:00:00
323,32,4.5,2008-01-07 00:00:00
323,215,2.5,2008-01-07 00:00:00
323,290,3.0,2008-01-07 00:00:00
323,337,4.5,2008-01-07 00:00:00
323,1202,1.0,2008-01-07 00:00:00
323,1259,4.5,2008-01-07 00:00:00
323,1295,4.5,2008-01-07 00:00:00
323,2068,3.5,2008-01-07 00:00:00
323,2324,3.0,2008-01-07 00:00:00
323,3683,4.0,2008-01-07 00:00:00
323,4187,4.5,2008-01-07 00:00:00
323,5105,3.5,2008-01-07 00:00:00
323,7139,5.0,2008-01-07 00:00:00
323,7489,4.5,2008-01-07 00:00:00
323,46578,4.0,2008-01-07 00:00:00
323,49822,3.5,2008-01-07 00:00:00
323,52967,3.0,2008-01-07 00:00:00
325,50872,3.5,2008-01-21 00:00:00
325,53993,3.5,2008-01-21 00:00:00
325,55768,3.5,2008-01-21 00:00:00
325,56176,1.5,2008-01-21 00:00:00
509,1466,5.0,2008-01-17 00:00:00
509,1713,5.0,2008-01-20 00:00:00
509,4677,4.0,2008-01-29 00:00:00
509,8873,5.0,2008-01-17 00:00:00
509,8972,4.0,2008-01-21 00:00:00
509,50872,5.0,2008-01-20 00:00:00
509,52241,4.5,2008-01-17 00:00:00
509,53123,4.0,2008-01-29 00:00:00
636,370,3.5,2008-01-01 00:00:00
636,1270,3.5,2008-01-01 00:00:00
636,1300,3.5,2008-01-01 00:00:00
636,3481,2.0,2008-01-27 00:00:00
636,4200,1.5,2008-01-18 00:00:00
636,4246,2.5,2008-01-03 00:00:00
657,1288,3.5,2008-01-01 00:00:00
742,48,2.5,2008-01-20 00:00:00
742,208,3.0,2008-01-20 00:00:00
742,3301,3.5,2008-01-19 00:00:00
742,40278,3.5,2008-01-19 00:00:00
742,52717,3.5,2008-01-19 00:00:00
742,52975,4.0,2008-01-19 00:00:00
742,54503,4.0,2008-01-19 00:00:00
742,54999,3.5,2008-01-19 00:00:00
742,55052,4.5,2008-01-23 00:00:00
742,55232,4.0,2008-01-19 00:00:00
742,55250,3.0,2008-01-19 00:00:00
742,55765,4.5,2008-01-19 00:00:00
742,56801,2.0,2008-01-19 00:00:00
742,57368,3.5,2008-01-19 00:00:00
820,1217,5.0,2008-01-02 00:00:00
820,2628,3.5,2008-01-15 00:00:00
820,5378,3.0,2008-01-15 00:00:00
820,6618,4.5,2008-01-03 00:00:00
820,7581,1.0,2008-01-08 00:00:00
820,8832,2.0,2008-01-18 00:00:00
820,32387,4.0,2008-01-21 00:00:00
820,33493,4.0,2008-01-15 00:00:00
820,54272,4.0,2008-01-02 00:00:00
820,55908,3.5,2008-01-16 00:00:00
1047,1962,2.5,2008-01-27 00:00:00
1047,8981,3.5,2008-01-27 00:00:00
1047,48043,4.0,2008-01-27 00:00:00
1047,53894,4.0,2008-01-27 00:00:00
