182,417,3.0,2002-11-06 00:00:00
182,476,3.0,2002-11-03 00:00:00
182,1675,3.0,2002-11-07 00:00:00
182,2569,4.0,2002-11-29 00:00:00
182,2676,2.0,2002-11-08 00:00:00
182,2827,3.0,2002-11-18 00:00:00
182,2837,4.0,2002-11-25 00:00:00
182,3301,4.0,2002-11-29 00:00:00
182,3943,3.0,2002-11-27 00:00:00
182,4031,4.0,2002-11-03 00:00:00
182,4238,3.0,2002-11-05 00:00:00
182,4267,3.0,2002-11-04 00:00:00
182,4464,4.0,2002-11-18 00:00:00
182,4737,3.0,2002-11-30 00:00:00
182,4968,4.0,2002-11-30 00:00:00
182,5009,4.0,2002-11-04 00:00:00
182,5108,4.0,2002-11-29 00:00:00
182,5131,3.0,2002-11-19 00:00:00
182,5223,4.0,2002-11-29 00:00:00
182,5480,3.0,2002-11-24 00:00:00
182,5668,3.0,2002-11-01 00:00:00
182,5707,4.0,2002-11-04 00:00:00
276,415,1.0,2002-11-04 00:00:00
276,429,2.0,2002-11-04 00:00:00
276,466,1.0,2002-11-04 00:00:00
276,500,1.0,2002-11-04 00:00:00
276,518,1.0,2002-11-04 00:00:00
276,555,4.0,2002-11-04 00:00:00
276,1193,4.0,2002-11-04 00:00:00
276,1330,1.0,2002-11-04 00:00:00
276,1503,1.0,2002-11-04 00:00:00
276,2053,1.0,2002-11-04 00:00:00
276,2106,1.0,2002-11-04 00:00:00
276,2990,2.0,2002-11-04 00:00:00
276,4082,2.0,2002-11-04 00:00:00
276,4104,1.0,2002-11-04 00:00:00
276,4533,2.0,2002-11-04 00:00:00
276,4623,1.0,2002-11-04 00:00:00
276,5521,1.0,2002-11-04 00:00:00
276,5528,4.0,2002-11-04 00:00:00
276,5540,3.0,2002-11-04 00:00:00
276,5541,1.0,2002-11-04 00:00:00
276,5546,1.0,2002-11-04 00:00:00
276,5568,2.0,2002-11-04 00:00:00
276,5569,1.0,2002-11-04 00:00:00
276,5596,1.0,2002-11-04 00:00:00
276,5694,1.0,2002-11-04 00:00:00
276,5841,1.0,2002-11-04 00:00:00
276,5852,1.0,2002-11-04 00:00:00
289,1305,3.0,2002-11-07 00:00:00
289,2407,4.0,2002-11-07 00:00:00
289,4396,2.0,2002-11-07 00:00:00
289,4503,2.0,2002-11-07 00:00:00
289,5122,4.0,2002-11-07 00:00:00
289,5577,3.0,2002-11-07 00:00:00
289,5669,3.0,2002-11-07 00:00:00
289,5673,3.0,2002-11-07 00:00:00
289,5680,3.0,2002-11-07 00:00:00
289,5791,3.0,2002-11-07 00:00:00
367,1390,3.0,2002-11-12 00:00:00
463,2288,4.0,2002-11-04 00:00:00
463,5410,2.0,2002-11-03 00:00:00
463,5747,5.0,2002-11-13 00:00:00
469,5051,3.0,2002-11-11 00:00:00
479,383,2.0,2002-11-20 00:00:00
479,4020,4.0,2002-11-20 00:00:00
479,5014,3.0,2002-11-20 00:00:00
479,5329,4.0,2002-11-20 00:00:00
650,179,4.0,2002-11-20 00:00:00
650,1015,1.0,2002-11-20 00:00:00
650,1096,5.0,2002-11-20 00:00:00
650,1101,5.0,2002-11-20 00:00:00
650,1171,4.0,2002-11-20 00:00:00
650,1282,3.0,2002-11-20 00:00:00
650,1722,4.0,2002-11-20 00:00:00
650,2167,5.0,2002-11-20 00:00:00
650,2329,4.0,2002-11-20 00:00:00
650,2706,4.0,2002-11-20 00:00:00
650,2716,5.0,2002-11-20 00:00:00
650,2717,4.0,2002-11-20 00:00:00
650,2989,5.0,2002-11-20 00:00:00
650,3328,5.0,2002-11-20 00:00:00
650,3421,4.0,2002-11-20 00:00:00
650,3535,4.0,2002-11-20 00:00:00
650,3703,4.0,2002-11-20 00:00:00
650,3879,4.0,2002-11-20 00:00:00
650,3977,4.0,2002-11-20 00:00:00
650,4102,5.0,2002-11-20 00:00:00
650,4224,2.0,2002-11-20 00:00:00
650,4246,5.0,2002-11-20 00:00:00
650,4464,5.0,2002-11-20 00:00:00
650,4523,5.0,2002-11-20 00:00:00
650,4642,5.0,2002-11-20 00:00:00
650,4718,4.0,2002-11-20 00:00:00
650,4896,5.0,2002-11-20 00:00:00
650,5151,4.0,2002-11-20 00:00:00
650,5313,2.0,2002-11-20 00:00:00
650,5669,5.0,2002-11-20 00:00:00
650,5816,5.0,2002-11-20 00:00:00
650,5829,5.0,2002-11-20 00:00:00
704,223,4.0,2002-11-16 00:00:00
704,1189,4.0,2002-11-16 00:00:00
704,4878,5.0,2002-11-16 00:00:00
704,4886,5.0,2002-11-16 00:00:00
704,4903,5.0,2002-11-16 00:00:00
704,5388,4.0,2002-11-16 00:00:00
704,5460,3.0,2002-11-16 00:00:00
704,5618,5.0,2002-11-16 00:00:00
704,5810,5.0,2002-11-16 00:00:00
1063,3911,5.0,2002-11-12 00:00:00
1063,5669,5.0,2002-11-11 00:00:00
1224,923,5.0,2002-11-25 00:00:00
1224,996,3.0,2002-11-25 00:00:00
1224,1954,5.0,2002-11-25 00:00:00
1224,2072,3.0,2002-11-25 00:00:00
1224,2706,2.0,2002-11-25 00:00:00
1224,2716,5.0,2002-11-25 00:00:00
1224,4226,5.0,2002-11-25 00:00:00
1224,4494,2.0,2002-11-25 00:00:00
1297,4903,3.0,2002-11-18 00:00:00
1297,5135,4.0,2002-11-30 00:00:00
1297,5225,5.0,2002-11-18 00:00:00
1297,5349,3.0,2002-11-18 00:00:00
1297,5417,5.0,2002-11-30 00:00:00
1297,5420,4.0,2002-11-18 00:00:00
1297,5447,4.0,2002-11-30 00:00:00
1441,3298,5.0,2002-11-25 00:00:00
1441,3317,5.0,2002-11-10 00:00:00
1441,4034,5.0,2002-11-25 00:00:00
1441,4055,5.0,2002-11-25 00:00:00
1441,4720,5.0,2002-11-25 00:00:00
1441,5073,5.0,2002-11-25 00:00:00
1441,5388,5.0,2002-11-25 00:00:00
1445,5225,4.0,2002-11-28 00:00:00
1445,5388,5.0,2002-11-09 00:00:00
1514,141,4.0,2002-11-06 00:00:00
1514,157,3.0,2002-11-06 00:00:00
1514,435,4.0,2002-11-06 00:00:00
1514,500,4.0,2002-11-06 00:00:00
1514,1042,3.0,2002-11-06 00:00:00
1514,1132,4.0,2002-11-06 00:00:00
1514,1211,2.0,2002-11-06 00:00:00
1514,1643,4.0,2002-11-06 00:00:00
1514,2068,4.0,2002-11-06 00:00:00
1514,2150,4.0,2002-11-06 00:00:00
1514,2151,3.0,2002-11-06 00:00:00
1514,2396,4.0,2002-11-06 00:00:00
1514,2408,4.0,2002-11-06 00:00:00
1514,2442,4.0,2002-11-06 00:00:00
1514,2530,3.0,2002-11-06 00:00:00
1514,2533,3.0,2002-11-06 00:00:00
1514,2657,3.0,2002-11-06 00:00:00
1514,2739,4.0,2002-11-06 00:00:00
1514,3156,4.0,2002-11-06 00:00:00
