3,110,4.5,2006-01-01 00:00:00
3,213,5.0,2006-01-01 00:00:00
3,590,3.5,2006-01-01 00:00:00
3,1564,4.5,2006-01-05 00:00:00
3,3684,4.5,2006-01-01 00:00:00
3,4677,4.0,2006-01-01 00:00:00
3,5505,2.0,2006-01-01 00:00:00
3,6287,3.0,2006-01-01 00:00:00
3,8529,4.0,2006-01-01 00:00:00
3,8533,4.5,2006-01-05 00:00:00
3,8783,5.0,2006-01-01 00:00:00
3,27821,4.5,2006-01-05 00:00:00
190,39183,0.5,2006-01-10 00:00:00
267,10,3.0,2006-01-30 00:00:00
267,25,2.0,2006-01-30 00:00:00
267,95,2.0,2006-01-29 00:00:00
267,111,3.5,2006-01-30 00:00:00
267,161,2.0,2006-01-30 00:00:00
267,185,2.0,2006-01-30 00:00:00
267,225,2.0,2006-01-30 00:00:00
267,292,2.5,2006-01-30 00:00:00
267,339,2.0,2006-01-30 00:00:00
267,344,0.5,2006-01-29 00:00:00
267,367,2.0,2006-01-30 00:00:00
267,377,3.0,2006-01-29 00:00:00
267,434,2.5,2006-01-30 00:00:00
267,471,2.5,2006-01-30 00:00:00
267,485,1.5,2006-01-30 00:00:00
267,509,2.5,2006-01-30 00:00:00
267,515,3.0,2006-01-30 00:00:00
267,520,1.5,2006-01-30 00:00:00
267,608,2.5,2006-01-29 00:00:00
267,648,2.5,2006-01-29 00:00:00
267,736,2.0,2006-01-30 00:00:00
267,832,2.0,2006-01-30 00:00:00
267,1036,3.5,2006-01-30 00:00:00
267,1060,2.5,2006-01-30 00:00:00
267,1079,2.5,2006-01-30 00:00:00
267,1094,3.5,2006-01-30 00:00:00
267,1136,3.5,2006-01-30 00:00:00
267,1193,3.5,2006-01-30 00:00:00
267,1204,3.5,2006-01-29 00:00:00
267,1247,3.0,2006-01-30 00:00:00
267,1270,3.5,2006-01-29 00:00:00
267,1275,3.0,2006-01-30 00:00:00
267,1307,3.0,2006-01-30 00:00:00
267,1370,3.0,2006-01-30 00:00:00
267,1393,2.0,2006-01-30 00:00:00
267,1517,2.0,2006-01-29 00:00:00
267,1527,3.5,2006-01-29 00:00:00
267,1544,2.0,2006-01-30 00:00:00
267,1573,2.5,2006-01-30 00:00:00
267,1580,2.5,2006-01-29 00:00:00
267,1584,2.5,2006-01-30 00:00:00
267,1590,2.5,2006-01-29 00:00:00
267,1597,3.0,2006-01-30 00:00:00
267,1608,1.0,2006-01-29 00:00:00
267,1641,3.0,2006-01-30 00:00:00
267,1673,3.5,2006-01-29 00:00:00
267,1690,3.0,2006-01-30 00:00:00
267,1722,3.0,2006-01-30 00:00:00
267,1755,3.0,2006-01-29 00:00:00
267,1784,2.5,2006-01-29 00:00:00
267,1831,1.0,2006-01-29 00:00:00
267,1876,2.0,2006-01-30 00:00:00
267,1954,3.0,2006-01-30 00:00:00
267,1961,2.5,2006-01-30 00:00:00
267,2003,2.5,2006-01-30 00:00:00
267,2329,3.5,2006-01-29 00:00:00
267,2628,1.5,2006-01-30 00:00:00
267,2671,2.5,2006-01-29 00:00:00
267,2710,2.0,2006-01-30 00:00:00
267,2722,2.0,2006-01-29 00:00:00
267,2858,3.0,2006-01-30 00:00:00
267,2890,2.5,2006-01-30 00:00:00
267,2997,3.0,2006-01-30 00:00:00
267,3033,2.0,2006-01-30 00:00:00
267,3081,1.5,2006-01-29 00:00:00
267,3176,2.5,2006-01-30 00:00:00
267,3408,2.0,2006-01-30 00:00:00
267,3418,2.5,2006-01-30 00:00:00
267,3448,2.0,2006-01-30 00:00:00
267,3481,3.5,2006-01-29 00:00:00
267,3753,1.5,2006-01-30 00:00:00
267,3827,2.5,2006-01-29 00:00:00
267,3897,3.0,2006-01-29 00:00:00
267,3977,2.0,2006-01-30 00:00:00
267,4041,3.0,2006-01-29 00:00:00
267,4161,1.0,2006-01-29 00:00:00
267,4270,1.5,2006-01-29 00:00:00
267,4310,2.0,2006-01-29 00:00:00
267,4388,0.5,2006-01-29 00:00:00
267,5219,2.0,2006-01-29 00:00:00
267,5349,3.0,2006-01-30 00:00:00
267,5418,2.5,2006-01-30 00:00:00
267,7009,1.5,2006-01-29 00:00:00
267,7076,3.5,2006-01-29 00:00:00
267,7361,3.5,2006-01-29 00:00:00
267,7373,2.5,2006-01-29 00:00:00
267,7439,2.0,2006-01-29 00:00:00
267,8464,2.5,2006-01-29 00:00:00
267,8636,3.0,2006-01-29 00:00:00
267,32017,1.0,2006-01-29 00:00:00
267,33794,3.5,2006-01-29 00:00:00
267,40278,3.0,2006-01-29 00:00:00
267,41285,2.0,2006-01-29 00:00:00
289,40583,4.0,2006-01-05 00:00:00
289,40819,4.0,2006-01-05 00:00:00
325,7161,3.5,2006-01-01 00:00:00
330,35836,4.0,2006-01-03 00:00:00
348,2194,4.0,2006-01-02 00:00:00
348,3510,4.0,2006-01-02 00:00:00
348,3556,3.5,2006-01-02 00:00:00
348,3950,4.0,2006-01-02 00:00:00
348,3967,4.5,2006-01-02 00:00:00
348,3992,4.5,2006-01-02 00:00:00
348,4020,4.0,2006-01-02 00:00:00
348,4022,4.0,2006-01-02 00:00:00
348,4027,4.5,2006-01-02 00:00:00
348,4033,4.0,2006-01-02 00:00:00
348,4223,4.5,2006-01-02 00:00:00
348,4239,4.5,2006-01-02 00:00:00
348,4347,4.0,2006-01-02 00:00:00
348,4641,3.5,2006-01-02 00:00:00
348,4776,3.0,2006-01-02 00:00:00
348,4848,4.5,2006-01-02 00:00:00
348,4873,3.0,2006-01-02 00:00:00
348,4901,4.0,2006-01-02 00:00:00
348,4963,4.0,2006-01-02 00:00:00
348,4979,3.0,2006-01-02 00:00:00
348,5015,4.0,2006-01-02 00:00:00
348,5026,3.0,2006-01-02 00:00:00
348,5152,4.0,2006-01-02 00:00:00
348,5218,4.0,2006-01-02 00:00:00
348,5319,3.5,2006-01-02 00:00:00
348,5388,4.5,2006-01-02 00:00:00
348,5425,4.0,2006-01-02 00:00:00
348,5464,4.0,2006-01-02 00:00:00
348,5617,4.5,2006-01-02 00:00:00
348,5630,4.0,2006-01-02 00:00:00
348,5682,3.5,2006-01-02 00:00:00
348,5791,4.0,2006-01-02 00:00:00
348,5812,3.5,2006-01-02 00:00:00
348,5876,3.5,2006-01-02 00:00:00
348,5945,4.0,2006-01-02 00:00:00
348,5949,3.5,2006-01-02 00:00:00
348,5956,3.5,2006-01-02 00:00:00
348,5989,4.0,2006-01-02 00:00:00
348,5995,4.0,2006-01-02 00:00:00
348,6188,4.5,2006-01-02 00:00:00
348,6214,4.5,2006-01-02 00:00:00
348,6297,4.5,2006-01-02 00:00:00
348,6385,2.0,2006-01-02 00:00:00
348,6567,4.5,2006-01-02 00:00:00
348,6708,4.5,2006-01-02 00:00:00
348,6711,4.0,2006-01-02 00:00:00
348,6796,3.5,2006-01-02 00:00:00
348,6867,3.5,2006-01-02 00:00:00
348,6879,4.0,2006-01-02 00:00:00
348,6898,4.5,2006-01-02 00:00:00
348,6932,3.5,2006-01-02 00:00:00
348,6942,3.5,2006-01-02 00:00:00
348,6947,4.0,2006-01-02 00:00:00
348,6953,4.5,2006-01-02 00:00:00
348,6957,4.5,2006-01-02 00:00:00
348,7137,4.5,2006-01-02 00:00:00
348,7143,3.0,2006-01-02 00:00:00
348,7158,4.0,2006-01-02 00:00:00
348,7371,4.5,2006-01-02 00:00:00
348,7459,4.5,2006-01-02 00:00:00
348,8360,3.5,2006-01-02 00:00:00
348,8370,3.5,2006-01-02 00:00:00
348,8376,3.5,2006-01-02 00:00:00
348,8464,4.0,2006-01-02 00:00:00
